Geography,Timeframe,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units
Spokane,Weekly,2020-01-19 00:00:00,Conventional,1.036334561,82682.21,46860.64,26349.25,124.21,9348.11,,,
Spokane,Weekly,2020-01-19 00:00:00,Organic,1.747692288,3242.28,913.98,1807.21,0.0,521.09,,,
St. Louis,Weekly,2020-01-19 00:00:00,Conventional,1.240359087,163804.17,98898.45,17866.31,808.96,46230.45,,,
St. Louis,Weekly,2020-01-19 00:00:00,Organic,1.370120378,21112.04,17983.15,1633.76,0.0,1495.12,,,
Syracuse,Weekly,2020-01-19 00:00:00,Conventional,1.092367082,95285.22,3623.28,50702.78,122.11,40837.05,,,
Syracuse,Weekly,2020-01-19 00:00:00,Organic,1.40167123,3486.11,148.56,43.47,0.0,3294.08,,,
Tampa,Weekly,2020-01-19 00:00:00,Conventional,0.890909431,669432.27,509842.28,43159.78,3490.57,112938.69,,,
Tampa,Weekly,2020-01-19 00:00:00,Organic,1.146463886,13984.18,113.67,60.9,0.0,13809.61,,,
Toledo,Weekly,2020-01-19 00:00:00,Conventional,0.838889136,166481.68,91405.6,33207.1,23821.67,18047.32,,,
Toledo,Weekly,2020-01-19 00:00:00,Organic,1.661264094,4677.85,1659.61,1844.97,2.64,1170.63,,,
Total U.S.,Weekly,2020-01-19 00:00:00,Conventional,0.955295907,41769550.17,19540844.73,13504906.79,1718286.68,7003176.24,,,
Total U.S.,Weekly,2020-01-19 00:00:00,Organic,1.455649937,1675593.71,589772.02,424336.58,2983.75,658486.24,,,
West,Weekly,2020-01-19 00:00:00,Conventional,0.882265085,7549859.94,3221609.82,3316089.54,127602.91,884339.56,,,
West,Weekly,2020-01-19 00:00:00,Organic,1.271651231,469261.83,275451.81,142329.76,907.91,50572.35,,,
West Tex/New Mexico,Weekly,2020-01-19 00:00:00,Conventional,0.828235447,880137.61,455658.31,175952.05,55789.48,190852.74,,,
West Tex/New Mexico,Weekly,2020-01-19 00:00:00,Organic,1.223877999,26856.71,6360.21,929.74,1560.17,18006.58,,,
Wichita,Weekly,2020-01-19 00:00:00,Conventional,0.872615041,108101.52,78599.85,7808.92,275.21,21417.55,,,
Wichita,Weekly,2020-01-19 00:00:00,Organic,1.505636936,1829.75,25.14,1243.87,1.09,559.65,,,
Albany,Weekly,2020-01-26 00:00:00,Conventional,1.160866356,106202.76,4599.69,80039.6,289.62,21273.86,,,
Albany,Weekly,2020-01-26 00:00:00,Organic,1.874649457,2189.29,355.72,233.99,0.0,1599.58,,,
Atlanta,Weekly,2020-01-26 00:00:00,Conventional,0.976295895,734385.64,509019.63,100585.29,2762.55,122018.17,,,
Atlanta,Weekly,2020-01-26 00:00:00,Organic,1.598411975,26852.04,6157.38,12564.68,0.0,8129.97,,,
Baltimore/Washington,Weekly,2020-01-26 00:00:00,Conventional,1.265879676,970940.63,106587.13,468256.3,5062.15,391035.06,,,
Baltimore/Washington,Weekly,2020-01-26 00:00:00,Organic,1.437497707,58834.96,568.2,6154.68,3.45,52107.68,,,
Birmingham/Montgomery,Weekly,2020-01-26 00:00:00,Conventional,0.893148288,346899.25,271119.17,12774.22,1796.99,61208.87,,,
Birmingham/Montgomery,Weekly,2020-01-26 00:00:00,Organic,1.36430756,8254.6,396.69,538.25,0.0,7319.66,,,
Boise,Weekly,2020-01-26 00:00:00,Conventional,1.111527653,109479.97,63292.43,18540.14,10830.4,16817.0,,,
Boise,Weekly,2020-01-26 00:00:00,Organic,1.722488209,3565.08,807.76,1624.76,0.0,1132.56,,,
Boston,Weekly,2020-01-26 00:00:00,Conventional,1.268330964,661629.65,94129.64,421186.03,1920.95,144391.13,,,
Boston,Weekly,2020-01-26 00:00:00,Organic,1.642472704,25572.65,907.59,2843.36,0.0,21821.7,,,
Buffalo/Rochester,Weekly,2020-01-26 00:00:00,Conventional,1.026886508,197695.44,8711.92,64958.89,348.73,123675.89,,,
Buffalo/Rochester,Weekly,2020-01-26 00:00:00,Organic,1.254920638,13116.75,359.2,130.77,0.0,12626.78,,,
California,Weekly,2020-01-26 00:00:00,Conventional,1.301512217,5103991.5,2242905.41,1417005.33,608523.03,835551.11,,,
California,Weekly,2020-01-26 00:00:00,Organic,1.810035444,244710.18,106164.06,63770.39,1.42,74769.58,,,
Charlotte,Weekly,2020-01-26 00:00:00,Conventional,1.162308302,295928.29,134752.05,54528.86,2377.79,104269.59,,,
Charlotte,Weekly,2020-01-26 00:00:00,Organic,1.617356592,14829.16,3472.85,3966.87,62.64,7326.8,,,
Chicago,Weekly,2020-01-26 00:00:00,Conventional,1.329913407,744987.35,149325.58,306680.55,114347.15,174629.35,,,
Chicago,Weekly,2020-01-26 00:00:00,Organic,1.741939749,26381.19,8324.32,8425.63,0.0,9630.3,,,
Cincinnati/Dayton,Weekly,2020-01-26 00:00:00,Conventional,1.062140058,273093.38,170993.01,31838.21,25325.55,44936.6,,,
Cincinnati/Dayton,Weekly,2020-01-26 00:00:00,Organic,1.801474092,14045.56,5261.8,6277.29,0.0,2506.46,,,
Columbus,Weekly,2020-01-26 00:00:00,Conventional,0.993744286,216630.63,131196.8,30326.86,7441.39,47665.58,,,
Columbus,Weekly,2020-01-26 00:00:00,Organic,1.790596944,8030.64,3338.77,2725.92,0.0,1965.96,,,
Dallas/Ft. Worth,Weekly,2020-01-26 00:00:00,Conventional,0.705229666,1505463.21,989133.31,244240.1,10942.48,261143.36,,,
Dallas/Ft. Worth,Weekly,2020-01-26 00:00:00,Organic,1.383993402,32890.66,9402.14,1697.85,284.33,21506.33,,,
Denver,Weekly,2020-01-26 00:00:00,Conventional,1.019547956,959299.36,297279.56,477343.67,17689.92,166986.2,,,
Denver,Weekly,2020-01-26 00:00:00,Organic,1.309169699,57344.83,42931.82,8808.11,0.0,5604.9,,,
Detroit,Weekly,2020-01-26 00:00:00,Conventional,0.992012575,447628.16,169265.12,62328.48,45097.75,170936.82,,,
Detroit,Weekly,2020-01-26 00:00:00,Organic,1.529487063,17895.23,4888.17,3980.14,0.0,9026.91,,,
Grand Rapids,Weekly,2020-01-26 00:00:00,Conventional,1.170364623,175259.58,5203.22,43515.76,41129.5,85411.1,,,
Grand Rapids,Weekly,2020-01-26 00:00:00,Organic,1.014192477,11907.24,18.71,962.55,0.0,10925.98,,,
Great Lakes,Weekly,2020-01-26 00:00:00,Conventional,1.093199806,3649984.58,1337005.07,957162.4,332420.05,1023386.67,,,
Great Lakes,Weekly,2020-01-26 00:00:00,Organic,1.593714193,139932.15,35012.15,36774.86,0.0,68144.19,,,
Harrisburg/Scranton,Weekly,2020-01-26 00:00:00,Conventional,0.992796501,345972.36,60977.09,185142.65,773.95,99078.67,,,
Harrisburg/Scranton,Weekly,2020-01-26 00:00:00,Organic,1.146771954,18710.21,527.67,383.28,0.0,17799.27,,,
Hartford/Springfield,Weekly,2020-01-26 00:00:00,Conventional,1.44199909,293955.22,8391.61,216449.58,815.46,68297.62,,,
Hartford/Springfield,Weekly,2020-01-26 00:00:00,Organic,1.822874248,16059.02,722.89,5075.96,0.0,10260.17,,,
Houston,Weekly,2020-01-26 00:00:00,Conventional,0.735167422,1054902.16,634507.59,280154.98,4541.75,135695.01,,,
Houston,Weekly,2020-01-26 00:00:00,Organic,1.718089008,7335.53,6254.38,249.79,0.0,830.42,,,
Indianapolis,Weekly,2020-01-26 00:00:00,Conventional,0.97497178,250885.06,145297.68,33296.82,10174.17,62116.39,,,
Indianapolis,Weekly,2020-01-26 00:00:00,Organic,1.625641987,6801.09,2278.18,1879.2,0.0,2643.71,,,
Jacksonville,Weekly,2020-01-26 00:00:00,Conventional,0.92140962,253203.1,193862.34,10356.65,1243.11,47741.0,,,
Jacksonville,Weekly,2020-01-26 00:00:00,Organic,1.255867527,7228.95,47.26,181.34,0.0,7000.34,,,
Las Vegas,Weekly,2020-01-26 00:00:00,Conventional,1.123948145,291490.1,85308.53,132225.75,709.04,73246.78,,,
Las Vegas,Weekly,2020-01-26 00:00:00,Organic,1.551788528,12307.0,7269.34,2511.36,0.0,2526.3,,,
Los Angeles,Weekly,2020-01-26 00:00:00,Conventional,1.218581904,2391795.1,1216903.06,367097.35,433517.78,374274.08,,,
Los Angeles,Weekly,2020-01-26 00:00:00,Organic,1.662362675,114969.06,66142.09,30984.42,0.0,17841.6,,,
Louisville,Weekly,2020-01-26 00:00:00,Conventional,1.041533232,116339.07,65559.55,23182.54,87.74,27509.23,,,
Louisville,Weekly,2020-01-26 00:00:00,Organic,1.796616754,4134.89,1269.22,1859.78,0.0,1005.89,,,
Miami/Ft. Lauderdale,Weekly,2020-01-26 00:00:00,Conventional,0.931281677,1097494.15,882840.45,36386.9,5135.81,173130.99,,,
Miami/Ft. Lauderdale,Weekly,2020-01-26 00:00:00,Organic,1.28394991,22965.57,532.96,1059.33,0.0,21373.29,,,
Midsouth,Weekly,2020-01-26 00:00:00,Conventional,1.096798288,3614051.37,1500563.01,988978.69,20986.93,1103522.74,,,
Midsouth,Weekly,2020-01-26 00:00:00,Organic,1.541121508,186772.9,38582.9,40433.83,356.97,107398.27,,,
Nashville,Weekly,2020-01-26 00:00:00,Conventional,0.870836368,278363.04,210591.32,26744.82,389.57,40637.34,,,
Nashville,Weekly,2020-01-26 00:00:00,Organic,1.734118639,9772.77,2358.84,4162.55,0.0,3251.38,,,
New Orleans/Mobile,Weekly,2020-01-26 00:00:00,Conventional,0.87986059,355458.0,242097.67,21479.24,429.03,91452.07,,,
New Orleans/Mobile,Weekly,2020-01-26 00:00:00,Organic,1.156987316,8976.36,421.0,2.32,0.0,8551.15,,,
New York,Weekly,2020-01-26 00:00:00,Conventional,1.37482984,1647106.94,99224.07,847743.16,14288.95,685846.01,,,
New York,Weekly,2020-01-26 00:00:00,Organic,1.605085536,108447.86,18631.98,19162.98,104.3,70543.88,,,
Northeast,Weekly,2020-01-26 00:00:00,Conventional,1.249583662,4938844.87,544056.68,2740784.43,22411.75,1631545.46,,,
Northeast,Weekly,2020-01-26 00:00:00,Organic,1.548773664,275909.57,32902.28,36707.76,105.77,206189.04,,,
Northern New England,Weekly,2020-01-26 00:00:00,Conventional,1.180548778,440011.58,53291.76,317194.43,343.95,69181.44,,,
Northern New England,Weekly,2020-01-26 00:00:00,Organic,1.764166165,13672.28,1706.2,466.5,0.0,11499.58,,,
Orlando,Weekly,2020-01-26 00:00:00,Conventional,0.899151288,623363.41,469612.43,23088.0,4367.14,126269.68,,,
Orlando,Weekly,2020-01-26 00:00:00,Organic,1.207178262,17313.01,89.38,191.84,0.0,17031.79,,,
Peoria/Springfield,Weekly,2020-01-26 00:00:00,Conventional,1.051810325,115091.26,46840.85,29833.74,2717.45,35699.22,,,
Peoria/Springfield,Weekly,2020-01-26 00:00:00,Organic,1.744154736,3165.98,563.11,677.04,0.0,1925.83,,,
Philadelphia,Weekly,2020-01-26 00:00:00,Conventional,1.094479162,574981.47,97038.53,281396.85,2165.3,194341.84,,,
Philadelphia,Weekly,2020-01-26 00:00:00,Organic,1.398750536,39903.92,3690.42,5841.93,0.0,30371.57,,,
Phoenix/Tucson,Weekly,2020-01-26 00:00:00,Conventional,0.987773403,1043337.85,380994.84,535254.82,4263.34,122824.8,,,
Phoenix/Tucson,Weekly,2020-01-26 00:00:00,Organic,1.405147616,24492.13,11604.57,4978.02,0.0,7908.6,,,
Pittsburgh,Weekly,2020-01-26 00:00:00,Conventional,1.255357297,107059.01,62609.49,7400.42,464.92,36584.18,,,
Pittsburgh,Weekly,2020-01-26 00:00:00,Organic,1.639987994,6204.45,2201.16,21.01,0.0,3982.29,,,
Plains,Weekly,2020-01-26 00:00:00,Conventional,1.138146443,1768137.6,964669.91,383560.84,7940.35,411949.5,,,
Plains,Weekly,2020-01-26 00:00:00,Organic,1.708476358,38277.71,8933.13,8048.66,17.32,21270.09,,,
Portland,Weekly,2020-01-26 00:00:00,Conventional,1.223979105,565424.38,272412.29,197707.12,28589.06,66715.9,,,
Portland,Weekly,2020-01-26 00:00:00,Organic,2.000227037,32540.65,15616.17,14841.28,0.0,2083.2,,,
Providence,Weekly,2020-01-26 00:00:00,Conventional,1.382144362,88724.17,12887.96,65191.08,105.73,10539.4,,,
Providence,Weekly,2020-01-26 00:00:00,Organic,1.617937285,3939.97,11.79,11.79,0.0,3916.39,,,
Raleigh/Greensboro,Weekly,2020-01-26 00:00:00,Conventional,1.110833401,377483.7,167956.08,60006.4,4701.36,144819.86,,,
Raleigh/Greensboro,Weekly,2020-01-26 00:00:00,Organic,1.505148961,22035.69,9739.42,4175.6,171.56,7949.11,,,
Richmond/Norfolk,Weekly,2020-01-26 00:00:00,Conventional,1.00379767,289038.76,130730.13,77082.01,1082.87,80143.76,,,
Richmond/Norfolk,Weekly,2020-01-26 00:00:00,Organic,1.440349644,16338.9,4492.98,3093.82,4.39,8747.71,,,
Roanoke,Weekly,2020-01-26 00:00:00,Conventional,0.996012505,166957.17,88926.57,41359.72,38.24,36632.64,,,
Roanoke,Weekly,2020-01-26 00:00:00,Organic,1.67801323,8325.01,2166.79,2522.85,0.0,3635.37,,,
Sacramento,Weekly,2020-01-26 00:00:00,Conventional,1.408868183,424054.7,143764.3,184238.87,10195.16,85855.43,,,
Sacramento,Weekly,2020-01-26 00:00:00,Organic,1.960640876,12295.7,3250.14,2206.52,0.0,6838.1,,,
San Diego,Weekly,2020-01-26 00:00:00,Conventional,1.20031148,407467.9,158350.74,110251.56,73756.93,65108.67,,,
San Diego,Weekly,2020-01-26 00:00:00,Organic,1.694192898,26690.37,9927.78,10472.64,0.0,6289.95,,,
San Francisco,Weekly,2020-01-26 00:00:00,Conventional,1.596003014,747979.76,228642.25,375531.52,18690.08,125115.92,,,
San Francisco,Weekly,2020-01-26 00:00:00,Organic,2.15545138,47600.16,13639.46,8847.27,1.35,25109.25,,,
Seattle,Weekly,2020-01-26 00:00:00,Conventional,1.382862645,520887.43,238469.15,229893.57,2421.75,50102.95,,,
Seattle,Weekly,2020-01-26 00:00:00,Organic,1.608814345,74346.44,23162.34,48896.53,9.07,2278.5,,,
South Carolina,Weekly,2020-01-26 00:00:00,Conventional,1.022041106,453011.14,310923.82,52974.13,1467.75,87621.41,,,
South Carolina,Weekly,2020-01-26 00:00:00,Organic,1.550140316,19025.67,1581.75,4768.09,107.03,12568.81,,,
South Central,Weekly,2020-01-26 00:00:00,Conventional,0.774964446,5831391.42,3841986.94,867520.99,77541.84,1041394.28,,,
South Central,Weekly,2020-01-26 00:00:00,Organic,1.504148534,121220.59,42678.71,4387.34,1502.0,72648.75,,,
Southeast,Weekly,2020-01-26 00:00:00,Conventional,0.930003506,5580278.6,4200455.16,360468.85,23130.25,996166.94,,,
Southeast,Weekly,2020-01-26 00:00:00,Organic,1.352192628,159565.37,11967.65,25200.7,112.7,122282.45,,,
Spokane,Weekly,2020-01-26 00:00:00,Conventional,1.140682433,74084.95,44040.66,19097.39,66.9,10880.0,,,
Spokane,Weekly,2020-01-26 00:00:00,Organic,1.816087743,3441.76,1220.6,1427.86,0.0,793.3,,,
St. Louis,Weekly,2020-01-26 00:00:00,Conventional,1.223699979,180902.15,114739.08,14270.57,311.36,51579.25,,,
St. Louis,Weekly,2020-01-26 00:00:00,Organic,2.190802203,7717.66,4130.15,1495.31,0.0,2092.19,,,
Syracuse,Weekly,2020-01-26 00:00:00,Conventional,1.085292953,88297.82,3135.57,39868.77,123.37,45170.11,,,
Syracuse,Weekly,2020-01-26 00:00:00,Organic,1.353615903,3866.13,175.7,82.18,0.0,3608.26,,,
Tampa,Weekly,2020-01-26 00:00:00,Conventional,0.898395871,666441.31,513692.27,30121.44,3090.54,119536.12,,,
Tampa,Weekly,2020-01-26 00:00:00,Organic,1.105278798,15217.33,97.95,183.75,0.0,14934.68,,,
Toledo,Weekly,2020-01-26 00:00:00,Conventional,0.945837766,128826.75,58352.97,22112.84,9080.22,39280.72,,,
Toledo,Weekly,2020-01-26 00:00:00,Organic,1.765662375,4216.16,1446.73,1372.75,0.0,1396.67,,,
Total U.S.,Weekly,2020-01-26 00:00:00,Conventional,1.067555681,36537808.5,17200418.42,10087557.49,1229723.82,8016822.97,,,
Total U.S.,Weekly,2020-01-26 00:00:00,Organic,1.57118684,1478513.12,425220.37,319723.98,2970.41,730571.9,,,
West,Weekly,2020-01-26 00:00:00,Conventional,1.076905044,6051128.56,2568776.24,2372075.96,136769.62,973306.28,,,
West,Weekly,2020-01-26 00:00:00,Organic,1.532784238,312124.65,148979.49,104400.43,874.23,57869.56,,,
West Tex/New Mexico,Weekly,2020-01-26 00:00:00,Conventional,0.91000334,796532.4,435789.69,96327.64,56742.91,205810.79,,,
West Tex/New Mexico,Weekly,2020-01-26 00:00:00,Organic,1.315000591,28768.86,7594.51,1045.99,1547.69,18580.67,,,
Wichita,Weekly,2020-01-26 00:00:00,Conventional,0.96881407,98804.55,65871.55,8684.31,62.17,24186.53,,,
Wichita,Weekly,2020-01-26 00:00:00,Organic,1.792231691,1426.5,2.19,968.09,0.0,456.23,,,
Albany,Weekly,2020-02-02 00:00:00,Conventional,1.251056884,186210.93,5034.0,163623.24,239.94,17313.74,,,
Albany,Weekly,2020-02-02 00:00:00,Organic,1.867312548,1857.25,309.06,218.7,0.0,1329.49,,,
Atlanta,Weekly,2020-02-02 00:00:00,Conventional,0.921817314,877459.76,580863.11,174990.97,746.97,120857.77,,,
Atlanta,Weekly,2020-02-02 00:00:00,Organic,1.627037717,26952.25,11321.47,7179.55,0.0,8451.22,,,
Baltimore/Washington,Weekly,2020-02-02 00:00:00,Conventional,1.190093585,1112714.21,134920.78,579500.09,3176.21,395106.74,,,
Baltimore/Washington,Weekly,2020-02-02 00:00:00,Organic,1.328678462,59400.69,856.68,5457.11,21.87,53063.15,,,
Birmingham/Montgomery,Weekly,2020-02-02 00:00:00,Conventional,0.888050466,395726.29,308831.43,19861.9,524.38,66508.59,,,
Birmingham/Montgomery,Weekly,2020-02-02 00:00:00,Organic,1.402733372,7680.04,799.42,294.16,0.0,6586.47,,,
Boise,Weekly,2020-02-02 00:00:00,Conventional,0.974224762,141799.63,83830.97,30565.18,11081.8,16321.68,,,
Boise,Weekly,2020-02-02 00:00:00,Organic,1.553522023,3725.54,903.94,1732.48,0.0,1089.11,,,
Boston,Weekly,2020-02-02 00:00:00,Conventional,1.300955885,694151.75,26146.64,519518.39,1196.14,147286.81,,,
Boston,Weekly,2020-02-02 00:00:00,Organic,1.592624116,24532.44,181.24,3397.8,0.0,20952.44,,,
Buffalo/Rochester,Weekly,2020-02-02 00:00:00,Conventional,1.024962422,231114.02,10418.97,104201.54,119.52,116373.98,,,
Buffalo/Rochester,Weekly,2020-02-02 00:00:00,Organic,1.288021895,13290.55,970.19,278.22,0.0,12042.14,,,
California,Weekly,2020-02-02 00:00:00,Conventional,0.907291103,9302978.6,3602013.67,2566604.72,1114482.83,2019866.98,,,
California,Weekly,2020-02-02 00:00:00,Organic,1.770082478,241147.82,116898.36,46323.61,23.49,77898.47,,,
Charlotte,Weekly,2020-02-02 00:00:00,Conventional,0.86923183,431882.84,213015.61,70473.91,2651.28,145742.05,,,
Charlotte,Weekly,2020-02-02 00:00:00,Organic,1.687221132,15288.82,1011.83,3747.24,28.1,10500.7,,,
Chicago,Weekly,2020-02-02 00:00:00,Conventional,0.848237536,1296100.31,531994.2,473694.3,113074.66,177335.26,,,
Chicago,Weekly,2020-02-02 00:00:00,Organic,1.168735517,81050.89,10352.7,63158.94,0.0,7538.3,,,
Cincinnati/Dayton,Weekly,2020-02-02 00:00:00,Conventional,0.838697151,388148.5,149816.23,87188.85,102884.92,48258.5,,,
Cincinnati/Dayton,Weekly,2020-02-02 00:00:00,Organic,1.615535074,14366.81,9040.42,3469.66,0.0,1856.73,,,
Columbus,Weekly,2020-02-02 00:00:00,Conventional,0.689902343,329299.33,223132.38,56135.41,7982.25,42049.3,,,
Columbus,Weekly,2020-02-02 00:00:00,Organic,1.646984945,8281.39,4921.01,1618.85,0.0,1741.53,,,
Dallas/Ft. Worth,Weekly,2020-02-02 00:00:00,Conventional,0.637442025,1997563.65,1076116.33,509214.95,24184.43,388047.91,,,
Dallas/Ft. Worth,Weekly,2020-02-02 00:00:00,Organic,1.365493165,31351.86,9448.33,1568.79,294.91,20039.83,,,
Denver,Weekly,2020-02-02 00:00:00,Conventional,0.980683645,1242635.07,425445.16,647537.6,15565.44,154086.87,,,
Denver,Weekly,2020-02-02 00:00:00,Organic,1.392200545,55807.13,44899.05,5261.18,0.0,5646.9,,,
Detroit,Weekly,2020-02-02 00:00:00,Conventional,0.72159246,753445.59,344749.26,130943.6,127467.36,150285.36,,,
Detroit,Weekly,2020-02-02 00:00:00,Organic,1.41701399,17379.78,5771.28,2595.78,0.0,9011.77,,,
Grand Rapids,Weekly,2020-02-02 00:00:00,Conventional,0.846218968,337673.63,7023.26,114835.13,130275.1,85540.15,,,
Grand Rapids,Weekly,2020-02-02 00:00:00,Organic,0.728335753,17355.91,3.34,673.82,0.0,16678.74,,,
Great Lakes,Weekly,2020-02-02 00:00:00,Conventional,0.798384607,5724000.54,2355542.03,1667533.28,696433.9,1004488.5,,,
Great Lakes,Weekly,2020-02-02 00:00:00,Organic,1.289403807,205297.48,47176.51,86786.37,0.0,71332.72,,,
Harrisburg/Scranton,Weekly,2020-02-02 00:00:00,Conventional,1.08989979,363578.64,71622.65,191144.12,425.49,100386.38,,,
Harrisburg/Scranton,Weekly,2020-02-02 00:00:00,Organic,1.128315219,19577.37,629.8,619.85,0.0,18327.72,,,
Hartford/Springfield,Weekly,2020-02-02 00:00:00,Conventional,1.31201825,435020.02,9753.84,363803.88,747.6,60714.7,,,
Hartford/Springfield,Weekly,2020-02-02 00:00:00,Organic,1.73298411,16802.85,621.19,7218.56,1.12,8961.03,,,
Houston,Weekly,2020-02-02 00:00:00,Conventional,0.55584588,1630658.76,940105.54,493229.09,1338.14,195985.99,,,
Houston,Weekly,2020-02-02 00:00:00,Organic,1.56666924,9013.58,7945.13,296.83,0.0,771.62,,,
Indianapolis,Weekly,2020-02-02 00:00:00,Conventional,0.732243974,367363.32,215603.63,76089.63,11245.6,64424.46,,,
Indianapolis,Weekly,2020-02-02 00:00:00,Organic,1.422661949,6877.02,3111.43,1382.36,0.0,2383.22,,,
Jacksonville,Weekly,2020-02-02 00:00:00,Conventional,0.893570896,302983.93,245185.49,12548.69,418.02,44830.79,,,
Jacksonville,Weekly,2020-02-02 00:00:00,Organic,1.213206598,8277.99,72.83,154.46,0.0,8050.69,,,
Las Vegas,Weekly,2020-02-02 00:00:00,Conventional,1.001656338,409975.51,110524.96,226984.95,332.03,72133.56,,,
Las Vegas,Weekly,2020-02-02 00:00:00,Organic,1.538510144,12264.51,6818.65,2720.45,0.0,2725.41,,,
Los Angeles,Weekly,2020-02-02 00:00:00,Conventional,0.849902987,4434736.64,1973835.37,477777.91,851405.62,1131713.03,,,
Los Angeles,Weekly,2020-02-02 00:00:00,Organic,1.618050819,104143.94,70247.55,14419.69,12.7,19463.06,,,
Louisville,Weekly,2020-02-02 00:00:00,Conventional,0.860623991,154244.02,58091.63,67970.04,157.72,28024.62,,,
Louisville,Weekly,2020-02-02 00:00:00,Organic,1.750181352,4574.87,1830.24,1840.84,0.0,903.8,,,
Miami/Ft. Lauderdale,Weekly,2020-02-02 00:00:00,Conventional,0.923525633,1235009.45,998947.73,56604.16,1701.96,177755.6,,,
Miami/Ft. Lauderdale,Weekly,2020-02-02 00:00:00,Organic,1.242497364,25656.67,190.44,1588.8,0.0,23877.43,,,
Midsouth,Weekly,2020-02-02 00:00:00,Conventional,0.930280316,4675301.8,1869005.5,1538510.92,30111.69,1237663.29,,,
Midsouth,Weekly,2020-02-02 00:00:00,Organic,1.502243915,192865.37,49284.45,32895.77,221.69,110459.68,,,
Nashville,Weekly,2020-02-02 00:00:00,Conventional,0.82649369,329212.7,210221.63,74288.64,168.09,44534.34,,,
Nashville,Weekly,2020-02-02 00:00:00,Organic,1.707780262,12064.87,5540.38,3359.66,0.0,3164.84,,,
New Orleans/Mobile,Weekly,2020-02-02 00:00:00,Conventional,0.64522663,458615.03,308384.59,42787.57,74.25,107368.62,,,
New Orleans/Mobile,Weekly,2020-02-02 00:00:00,Organic,1.179211873,8653.81,425.63,0.0,0.0,8228.19,,,
New York,Weekly,2020-02-02 00:00:00,Conventional,1.331049142,2672556.17,99072.14,1983689.6,9032.85,580743.62,,,
New York,Weekly,2020-02-02 00:00:00,Organic,1.536857744,125748.9,23977.99,35477.07,551.1,65733.29,,,
Northeast,Weekly,2020-02-02 00:00:00,Conventional,1.241983244,6796544.58,458158.64,4860754.7,14738.03,1462860.86,,,
Northeast,Weekly,2020-02-02 00:00:00,Organic,1.502325173,289128.32,39790.55,55001.33,562.05,193763.05,,,
Northern New England,Weekly,2020-02-02 00:00:00,Conventional,1.020980716,632249.1,20862.18,554825.2,214.63,56347.08,,,
Northern New England,Weekly,2020-02-02 00:00:00,Organic,1.874507423,11398.76,1850.74,482.2,0.0,9065.82,,,
Orlando,Weekly,2020-02-02 00:00:00,Conventional,0.889938319,700553.48,551061.7,19552.92,1255.1,128625.86,,,
Orlando,Weekly,2020-02-02 00:00:00,Organic,1.150656441,19715.14,43.18,390.53,0.0,19281.43,,,
